,AbTest,ID,Property,Test Type,AMB0,AMB1,AMB2,AMB3,AMB5,AMB8,AMB12,AMB14,AMB17,AMB18
6588,AM_Test8,31,am15,H,2,10,10,9,4,9,1,10,0,4
6591,AM_Test8,32,am15,H,0,10,10,0,0,7,10,10,0,0
6594,AM_Test8,33,am15,H,0,10,8,0,0,1,10,0,0,3
6597,AM_Test8,34,am15,H,0,10,10,6,0,10,10,10,0,7
6600,AM_Test8,35,am15,H,0,10,10,0,0,10,0,10,0,4
6603,AM_Test8,36,am15,H,0,10,10,3,0,4,0,0,0,4
6606,AM_Test8,37,am15,H,2,10,10,0,0,1,0,10,0,0
6609,AM_Test8,38,am15,H,0,10,10,0,0,0,0,5,0,3
6612,AM_Test8,39,am15,H,0,2,2,0,0,0,10,6,0,6
6618,AM_Test8,40,am15,H,0,10,10,0,0,0,1,10,0,7
6621,AM_Test8,41,am15,H,0,10,10,0,0,6,10,0,0,5
6624,AM_Test8,42,am15,H,0,1,10,0,0,6,0,3,0,5
6627,AM_Test8,43,am15,H,0,0,0,0,0,0,0,0,0,0
6630,AM_Test8,44,am15,H,0,0,0,0,0,0,0,0,0,0
6633,AM_Test8,45,am15,H,0,0,0,0,0,0,0,0,0,0
6636,AM_Test8,46,am15,H,0,0,10,0,3,2,10,10,0,3
6639,AM_Test8,47,am15,H,0,10,10,3,0,4,0,9,0,2
6642,AM_Test8,48,am15,H,0,1,10,0,0,0,0,7,0,5
6645,AM_Test8,49,am15,H,0,0,10,0,0,10,10,10,0,5
6651,AM_Test8,50,am15,H,5,10,0,0,0,4,0,0,0,2
6654,AM_Test8,51,am15,H,0,10,10,0,0,0,10,10,0,7
6657,AM_Test8,52,am15,H,0,8,0,0,0,0,0,8,0,5
6660,AM_Test8,53,am15,H,0,10,10,0,0,1,10,10,0,4
6663,AM_Test8,54,am15,H,0,3,10,0,10,10,0,5,0,6
6666,AM_Test8,55,am15,H,0,8,10,0,0,10,10,10,0,2
6669,AM_Test8,56,am15,H,0,10,10,10,10,8,0,10,0,4
6672,AM_Test8,57,am15,H,0,2,10,10,0,7,0,0,0,6
6675,AM_Test8,58,am15,H,0,7,10,10,10,10,0,6,0,2
6678,AM_Test8,59,am15,H,1,5,10,0,10,9,0,0,0,4
6684,AM_Test8,60,am15,H,0,10,10,10,10,2,6,0,0,5
6687,AM_Test8,61,am15,H,0,10,10,0,0,10,0,0,0,4
6690,AM_Test8,62,am15,H,3,6,10,0,10,10,0,6,0,5
6693,AM_Test8,63,am15,H,0,0,10,0,0,10,0,1,0,0
6696,AM_Test8,64,am15,H,0,10,10,0,10,4,10,8,0,0
6699,AM_Test8,65,am15,H,0,10,10,1,0,7,7,1,0,3
6702,AM_Test8,66,am15,H,0,0,5,10,10,10,0,10,0,5
6705,AM_Test8,67,am15,H,0,0,0,0,0,0,0,0,0,0
6708,AM_Test8,68,am15,H,0,0,0,0,0,0,0,0,0,0
6711,AM_Test8,69,am15,H,0,0,0,0,0,0,0,0,0,0
6717,AM_Test8,70,am15,H,0,10,10,0,10,8,0,10,0,6
6720,AM_Test8,71,am15,H,0,0,10,0,0,10,0,10,0,4
6723,AM_Test8,72,am15,H,0,0,10,0,10,9,0,1,0,3
6726,AM_Test8,73,am15,H,1,9,0,0,1,0,0,0,0,0
6729,AM_Test8,74,am15,H,0,10,10,0,0,10,10,10,0,7
6732,AM_Test8,75,am15,H,0,10,10,0,0,10,0,10,0,6
6735,AM_Test8,76,am15,H,3,10,10,1,9,8,10,10,0,4
6738,AM_Test8,77,am15,H,0,10,0,0,0,9,10,0,0,3
6741,AM_Test8,78,am15,H,0,7,10,0,1,0,0,7,0,0
6744,AM_Test8,79,am15,H,0,10,10,10,10,7,0,9,0,2
6750,AM_Test8,80,am15,H,4,2,10,10,0,10,0,10,0,5
6753,AM_Test8,81,am15,H,0,10,10,0,0,10,0,0,0,6
6756,AM_Test8,82,am15,H,0,10,10,0,2,8,10,10,0,4
6759,AM_Test8,83,am15,H,0,10,10,10,0,10,0,10,0,7
6762,AM_Test8,84,am15,H,0,0,10,10,10,10,0,10,0,3
6765,AM_Test8,85,am15,H,0,10,10,2,0,10,0,9,0,5
6768,AM_Test8,86,am15,H,0,10,10,0,0,10,0,0,0,5
6771,AM_Test8,87,am15,H,0,4,10,0,0,10,0,0,0,4
6774,AM_Test8,88,am15,H,3,10,9,10,10,10,0,0,0,1
6777,AM_Test8,89,am15,H,1,0,10,6,10,10,0,0,0,4
6783,AM_Test8,90,am15,H,0,0,10,0,0,10,0,0,0,5
6786,AM_Test8,91,am15,H,0,0,0,0,0,0,0,0,0,0
6789,AM_Test8,92,am15,H,0,0,0,0,0,0,0,0,0,0
6792,AM_Test8,93,am15,H,0,0,0,0,0,0,0,0,0,0
6795,AM_Test8,94,am15,H,0,10,10,0,0,7,0,10,0,6
6798,AM_Test8,95,am15,H,0,7,10,0,10,10,0,10,0,3
6801,AM_Test8,96,am15,H,3,0,10,0,10,10,0,10,0,3
6804,AM_Test8,97,am15,H,0,9,10,0,0,7,0,9,0,3
6807,AM_Test8,98,am15,H,0,4,10,0,10,10,0,1,0,7
6810,AM_Test8,99,am15,H,1,10,10,1,0,6,0,10,0,0
6267,AM_Test8,100,am15,H,2,0,0,0,0,3,0,10,0,5
6270,AM_Test8,101,am15,H,0,9,10,3,0,2,10,10,0,5
6273,AM_Test8,102,am15,H,0,10,10,0,0,0,0,10,0,6
6276,AM_Test8,103,am15,H,0,10,10,10,10,10,0,10,0,0
6279,AM_Test8,104,am15,H,0,3,10,0,0,8,0,7,0,2
6282,AM_Test8,105,am15,H,0,0,10,10,10,7,0,0,0,3
6285,AM_Test8,106,am15,H,0,8,10,0,10,10,0,10,0,5
6288,AM_Test8,107,am15,H,4,1,10,0,9,8,3,10,0,5
6291,AM_Test8,108,am15,H,0,0,10,10,10,10,0,0,0,7
6294,AM_Test8,109,am15,H,0,10,10,10,10,10,0,0,0,7
6300,AM_Test8,111,am15,H,0,10,10,10,10,10,10,0,0,2
6303,AM_Test8,112,am15,H,0,10,7,10,10,6,0,0,0,6
6306,AM_Test8,113,am15,H,0,0,10,10,0,7,0,0,0,3
6309,AM_Test8,114,am15,H,0,10,10,10,0,3,0,0,0,5
6312,AM_Test8,115,am15,H,0,0,0,0,0,0,0,0,0,0
6315,AM_Test8,116,am15,H,0,0,0,0,0,0,0,0,0,0
6318,AM_Test8,117,am15,H,0,0,0,0,0,0,0,0,0,0
6321,AM_Test8,118,am15,H,0,9,10,10,0,10,10,0,0,6
6324,AM_Test8,119,am15,H,0,0,10,10,0,9,0,0,0,5
6330,AM_Test8,120,am15,H,0,0,10,10,10,10,0,0,0,5
6333,AM_Test8,121,am15,H,0,0,0,0,0,0,9,0,0,0
6336,AM_Test8,122,am15,H,0,10,10,0,0,10,10,10,0,7
6339,AM_Test8,123,am15,H,0,1,0,0,0,0,0,0,0,1
6342,AM_Test8,124,am15,H,0,0,0,0,0,0,0,0,0,0
6345,AM_Test8,125,am15,H,0,7,0,0,0,0,10,6,0,8
6348,AM_Test8,126,am15,H,0,0,10,0,0,7,0,0,0,4
6351,AM_Test8,127,am15,H,0,10,10,10,10,8,9,10,0,4
6354,AM_Test8,128,am15,H,0,10,10,8,0,8,0,10,0,5
6357,AM_Test8,129,am15,H,0,0,10,10,0,10,0,0,0,3
6363,AM_Test8,130,am15,H,0,8,10,0,0,10,0,10,0,7
6366,AM_Test8,131,am15,H,0,10,10,0,10,10,0,10,0,0
6369,AM_Test8,132,am15,H,1,1,10,7,0,10,0,0,0,7
6372,AM_Test8,133,am15,H,3,10,10,10,10,10,0,9,0,2
6375,AM_Test8,134,am15,H,0,0,10,0,10,10,0,0,0,4
6378,AM_Test8,135,am15,H,0,0,10,10,10,10,0,10,0,5
6381,AM_Test8,136,am15,H,0,10,10,10,0,7,0,0,0,5
6384,AM_Test8,137,am15,H,0,1,10,10,9,10,0,0,0,4
6387,AM_Test8,138,am15,H,0,10,10,10,10,10,0,0,0,3
6390,AM_Test8,139,am15,H,0,0,0,0,0,0,0,0,0,0
6396,AM_Test8,140,am15,H,0,0,0,0,0,0,0,0,0,0
6399,AM_Test8,141,am15,H,0,0,0,0,0,0,0,0,0,0
6402,AM_Test8,142,am15,H,0,9,10,10,10,10,0,0,0,3
6405,AM_Test8,143,am15,H,0,3,10,10,10,10,0,0,0,7
6408,AM_Test8,144,am15,H,0,3,10,10,10,10,0,0,0,3
6411,AM_Test8,145,am15,H,0,0,0,0,0,0,0,0,0,0
6414,AM_Test8,146,am15,H,0,0,0,0,0,0,0,0,0,0
6417,AM_Test8,147,am15,H,0,0,0,0,0,0,0,0,0,0
6420,AM_Test8,148,am15,H,0,0,0,0,0,0,0,0,0,0
6423,AM_Test8,149,am15,H,0,0,0,0,0,0,0,0,0,0
6429,AM_Test8,150,am15,H,0,0,0,0,0,0,0,0,0,0
6432,AM_Test8,151,am15,H,0,0,0,0,0,0,0,0,0,0
6435,AM_Test8,152,am15,H,0,0,0,0,0,0,0,0,0,0
6438,AM_Test8,153,am15,H,0,0,0,0,0,0,0,0,0,0
6441,AM_Test8,154,am15,H,0,0,0,0,0,0,0,0,0,0
6444,AM_Test8,155,am15,H,0,0,0,0,0,0,0,0,0,0
6447,AM_Test8,156,am15,H,0,0,0,0,0,0,0,0,0,0
6450,AM_Test8,157,am15,H,0,0,0,0,0,0,0,0,0,0
6453,AM_Test8,158,am15,H,0,0,0,0,0,0,0,0,0,0
6456,AM_Test8,159,am15,H,0,0,0,0,0,0,0,0,0,0
6462,AM_Test8,160,am15,H,0,0,0,0,0,0,0,0,0,0
6465,AM_Test8,161,am15,H,0,0,0,0,0,0,0,0,0,0
6468,AM_Test8,162,am15,H,0,0,0,0,0,0,0,0,0,0
6471,AM_Test8,164,am15,H,0,0,0,0,0,0,0,0,0,0
6474,AM_Test8,165,am15,H,0,0,0,0,0,0,0,0,0,0
6477,AM_Test8,166,am15,H,0,0,0,0,0,0,0,0,0,0
6480,AM_Test8,167,am15,H,0,10,10,3,0,0,8,0,0,3
6483,AM_Test8,168,am15,H,0,10,10,0,0,7,0,10,0,3
6486,AM_Test8,169,am15,H,1,10,10,0,0,0,0,0,0,6
6492,AM_Test8,170,am15,H,0,10,0,0,0,3,10,10,0,0
6495,AM_Test8,171,am15,H,0,6,0,0,0,8,10,10,0,5
6498,AM_Test8,172,am15,H,0,10,10,0,0,0,0,10,0,5
6501,AM_Test8,173,am15,H,0,10,0,0,0,10,10,1,0,6
6504,AM_Test8,174,am15,H,0,6,10,0,8,3,0,10,0,4
6507,AM_Test8,175,am15,H,3,6,10,0,10,7,0,10,0,6
6510,AM_Test8,176,am15,H,3,10,0,0,0,10,0,1,0,3
6513,AM_Test8,177,am15,H,6,3,10,0,0,7,0,2,0,4
6516,AM_Test8,178,am15,H,0,4,10,0,10,10,0,1,0,5
6519,AM_Test8,179,am15,H,0,10,10,0,0,10,10,10,0,4
6525,AM_Test8,180,am15,H,0,0,10,10,0,10,0,0,0,2
6528,AM_Test8,181,am15,H,0,0,10,10,10,1,0,10,0,3
6531,AM_Test8,182,am15,H,6,0,10,10,0,10,5,0,0,5
6534,AM_Test8,183,am15,H,0,0,10,10,0,5,0,9,0,3
6537,AM_Test8,184,am15,H,0,10,10,10,7,10,0,0,0,4
6540,AM_Test8,185,am15,H,0,0,0,0,0,0,0,0,0,0
6543,AM_Test8,186,am15,H,0,0,0,0,0,0,0,0,0,0
6546,AM_Test8,187,am15,H,0,0,0,0,0,0,0,0,0,0
6553,AM_Test8,2,am16,H,3,0,0,0,0,0,0,0,0,7
6583,AM_Test8,3,am16,H,0,0,0,0,0,4,0,0,0,5
6616,AM_Test8,4,am16,H,0,0,0,0,0,1,0,0,0,0
6649,AM_Test8,5,am16,H,0,0,0,0,0,0,0,0,0,9
6682,AM_Test8,6,am16,H,0,0,0,0,0,0,0,0,0,1
6715,AM_Test8,7,am16,H,0,0,0,0,0,0,0,0,0,9
6748,AM_Test8,8,am16,H,0,0,0,0,0,2,0,0,0,10
6781,AM_Test8,9,am16,H,0,0,0,0,0,1,0,0,0,9
6265,AM_Test8,10,am16,H,0,0,0,0,0,2,0,0,0,4
6298,AM_Test8,11,am16,H,0,0,0,0,0,0,0,0,0,3
6328,AM_Test8,12,am16,H,0,0,0,0,0,0,0,0,0,3
6361,AM_Test8,13,am16,H,0,0,0,1,0,0,0,0,0,2
6394,AM_Test8,14,am16,H,0,0,0,0,0,0,0,0,0,5
6427,AM_Test8,15,am16,H,0,0,0,0,0,0,0,0,0,4
6460,AM_Test8,16,am16,H,0,0,0,0,0,0,0,0,0,4
6490,AM_Test8,17,am16,H,0,0,0,0,0,2,0,0,0,5
6523,AM_Test8,18,am16,H,0,0,0,0,0,0,0,0,0,3
6550,AM_Test8,19,am16,H,0,0,0,0,0,0,0,0,0,0
6556,AM_Test8,20,am16,H,0,0,0,0,0,0,0,0,0,0
6559,AM_Test8,21,am16,H,0,0,0,0,0,0,0,0,0,0
6562,AM_Test8,22,am16,H,0,0,0,0,0,0,0,0,0,0
6565,AM_Test8,23,am16,H,0,0,0,0,0,0,0,0,0,0
6568,AM_Test8,24,am16,H,0,0,0,0,0,0,0,0,0,5
6571,AM_Test8,25,am16,H,0,0,0,0,0,0,0,0,0,10
6574,AM_Test8,26,am16,H,0,0,0,0,0,0,0,0,0,2
6577,AM_Test8,27,am16,H,0,0,0,0,0,0,0,0,0,8
6580,AM_Test8,29,am16,H,0,0,0,0,0,0,0,0,0,1
6586,AM_Test8,30,am16,H,0,0,0,0,0,0,0,0,0,5
6589,AM_Test8,31,am16,H,1,0,0,0,0,0,0,0,0,2
6592,AM_Test8,32,am16,H,0,0,0,0,0,0,0,0,0,8
6595,AM_Test8,33,am16,H,0,0,0,0,0,0,0,0,0,7
6598,AM_Test8,34,am16,H,0,0,0,0,0,0,0,0,0,2
6601,AM_Test8,35,am16,H,0,0,0,0,0,0,0,0,0,4
6604,AM_Test8,36,am16,H,0,0,0,0,0,0,0,0,0,3
6607,AM_Test8,37,am16,H,0,0,0,0,0,0,0,0,0,0
6610,AM_Test8,38,am16,H,0,0,0,0,0,0,0,0,0,4
6613,AM_Test8,39,am16,H,0,0,0,0,0,2,0,0,0,3
6619,AM_Test8,40,am16,H,0,0,0,0,0,0,0,0,0,3
6622,AM_Test8,41,am16,H,0,0,0,0,0,0,0,0,0,1
6625,AM_Test8,42,am16,H,0,0,0,0,0,0,0,0,0,6
6628,AM_Test8,43,am16,H,0,0,0,0,0,0,0,0,0,0
6631,AM_Test8,44,am16,H,0,0,0,0,0,0,0,0,0,0
6634,AM_Test8,45,am16,H,0,0,0,0,0,0,0,0,0,0
6637,AM_Test8,46,am16,H,0,0,0,0,0,1,0,0,0,6
6640,AM_Test8,47,am16,H,0,0,0,0,0,1,0,0,0,0
6643,AM_Test8,48,am16,H,0,0,0,0,0,0,0,0,0,4
6646,AM_Test8,49,am16,H,2,0,0,0,0,0,0,0,0,3
6652,AM_Test8,50,am16,H,0,0,0,0,0,0,0,0,0,7
6655,AM_Test8,51,am16,H,0,0,0,0,0,0,0,0,0,4
6658,AM_Test8,52,am16,H,0,1,0,0,0,0,0,0,0,0
6661,AM_Test8,53,am16,H,0,0,0,0,0,0,0,0,0,5
6664,AM_Test8,54,am16,H,0,0,0,0,0,0,0,0,0,5
6667,AM_Test8,55,am16,H,1,0,0,0,0,0,0,0,0,5
6670,AM_Test8,56,am16,H,0,0,0,0,0,1,0,0,0,3
6673,AM_Test8,57,am16,H,0,0,0,0,0,0,0,0,0,3
6676,AM_Test8,58,am16,H,0,0,0,0,0,0,0,0,0,2
6679,AM_Test8,59,am16,H,1,0,0,0,0,1,0,0,0,6
6685,AM_Test8,60,am16,H,0,0,0,0,0,0,0,0,0,2
6688,AM_Test8,61,am16,H,0,0,0,0,0,0,0,0,0,6
6691,AM_Test8,62,am16,H,0,0,0,0,0,0,0,0,0,6
6694,AM_Test8,63,am16,H,0,0,0,0,0,0,0,0,0,9
6697,AM_Test8,64,am16,H,0,0,0,0,0,5,0,0,0,0
6700,AM_Test8,65,am16,H,0,0,0,0,0,0,0,0,0,2
6703,AM_Test8,66,am16,H,0,0,0,0,0,0,0,0,0,6
6706,AM_Test8,67,am16,H,0,0,0,0,0,0,0,0,0,0
6709,AM_Test8,68,am16,H,0,0,0,0,0,0,0,0,0,0
6712,AM_Test8,69,am16,H,0,0,0,0,0,0,0,0,0,0
6718,AM_Test8,70,am16,H,0,0,0,0,0,2,0,0,0,4
6721,AM_Test8,71,am16,H,0,0,0,0,0,0,0,0,0,3
6724,AM_Test8,72,am16,H,0,0,0,0,0,0,0,0,0,5
6727,AM_Test8,73,am16,H,0,0,0,0,0,0,0,0,0,0
6730,AM_Test8,74,am16,H,0,0,0,0,0,0,0,0,0,4
6733,AM_Test8,75,am16,H,0,0,0,0,0,0,0,0,0,3
6736,AM_Test8,76,am16,H,2,0,0,0,0,1,0,0,0,3
6739,AM_Test8,77,am16,H,0,0,0,0,0,0,0,0,0,6
6742,AM_Test8,78,am16,H,0,0,0,0,0,0,0,0,0,0
6745,AM_Test8,79,am16,H,0,0,0,0,0,3,0,0,0,5
6751,AM_Test8,80,am16,H,1,0,0,0,0,0,0,0,0,1
6754,AM_Test8,81,am16,H,0,0,0,0,0,0,0,0,0,4
6757,AM_Test8,82,am16,H,0,0,0,0,0,1,0,0,0,5
6760,AM_Test8,83,am16,H,0,0,0,0,0,0,0,0,0,3
6763,AM_Test8,84,am16,H,0,0,0,0,0,0,0,0,0,7
6766,AM_Test8,85,am16,H,0,0,0,0,0,0,0,0,0,3
6769,AM_Test8,86,am16,H,0,0,0,0,0,0,0,0,0,4
6772,AM_Test8,87,am16,H,0,0,0,0,0,0,0,0,0,7
6775,AM_Test8,88,am16,H,0,0,0,0,0,0,0,0,0,2
6778,AM_Test8,89,am16,H,4,0,0,0,0,0,0,0,0,4
6784,AM_Test8,90,am16,H,0,0,0,0,0,0,0,0,0,5
6787,AM_Test8,91,am16,H,0,0,0,0,0,0,0,0,0,0
6790,AM_Test8,92,am16,H,0,0,0,0,0,0,0,0,0,0
6793,AM_Test8,93,am16,H,0,0,0,0,0,0,0,0,0,0
6796,AM_Test8,94,am16,H,0,0,0,0,0,0,0,0,0,2
6799,AM_Test8,95,am16,H,0,0,0,0,0,0,0,0,0,3
6802,AM_Test8,96,am16,H,0,0,0,0,0,0,0,0,0,6
6805,AM_Test8,97,am16,H,0,1,0,0,0,0,0,0,0,5
6808,AM_Test8,98,am16,H,0,0,0,0,0,0,0,0,0,4
6811,AM_Test8,99,am16,H,0,0,0,0,0,2,0,0,0,10
6268,AM_Test8,100,am16,H,0,0,0,0,0,0,0,0,0,3
6271,AM_Test8,101,am16,H,0,0,0,0,0,0,0,0,0,3
6274,AM_Test8,102,am16,H,0,0,0,0,0,0,0,0,0,2
6277,AM_Test8,103,am16,H,0,0,0,2,0,0,0,0,0,8
6280,AM_Test8,104,am16,H,0,0,0,0,0,2,0,0,0,4
6283,AM_Test8,105,am16,H,0,0,0,0,0,1,0,0,0,6
6286,AM_Test8,106,am16,H,0,0,0,0,0,0,0,0,0,4
6289,AM_Test8,107,am16,H,0,0,0,0,0,0,0,0,0,4
6292,AM_Test8,108,am16,H,0,0,0,0,0,0,0,0,0,6
6295,AM_Test8,109,am16,H,0,0,0,0,0,0,0,0,0,3
6301,AM_Test8,111,am16,H,0,0,0,0,0,0,0,0,0,7
6304,AM_Test8,112,am16,H,0,0,0,0,0,4,0,0,0,3
6307,AM_Test8,113,am16,H,0,0,0,0,0,1,0,0,0,3
6310,AM_Test8,114,am16,H,0,0,0,0,0,1,0,0,0,2
6313,AM_Test8,115,am16,H,0,0,0,0,0,0,0,0,0,0
6316,AM_Test8,116,am16,H,0,0,0,0,0,0,0,0,0,0
6319,AM_Test8,117,am16,H,0,0,0,0,0,0,0,0,0,0
6322,AM_Test8,118,am16,H,0,0,0,0,0,0,0,0,0,1
6325,AM_Test8,119,am16,H,0,0,0,0,0,0,0,0,0,4
6331,AM_Test8,120,am16,H,0,0,0,0,0,0,0,0,0,6
6334,AM_Test8,121,am16,H,0,0,0,0,0,0,0,0,0,0
6337,AM_Test8,122,am16,H,0,0,0,0,0,0,0,0,0,2
6340,AM_Test8,123,am16,H,0,0,0,0,0,0,0,0,0,10
6343,AM_Test8,124,am16,H,0,0,0,0,0,0,0,0,0,0
6346,AM_Test8,125,am16,H,0,0,0,0,0,0,0,0,0,0
6349,AM_Test8,126,am16,H,0,0,0,0,0,2,0,0,0,4
6352,AM_Test8,127,am16,H,0,0,0,0,0,1,0,0,0,4
6355,AM_Test8,128,am16,H,0,0,0,0,0,0,0,0,0,2
6358,AM_Test8,129,am16,H,0,0,0,0,0,0,0,0,0,5
6364,AM_Test8,130,am16,H,0,0,0,0,0,0,0,0,0,2
6367,AM_Test8,131,am16,H,0,0,0,0,0,0,0,0,0,9
6370,AM_Test8,132,am16,H,0,0,0,0,0,0,0,0,0,3
6373,AM_Test8,133,am16,H,0,0,0,0,0,0,0,0,0,4
6376,AM_Test8,134,am16,H,0,0,0,0,0,0,0,0,0,6
6379,AM_Test8,135,am16,H,0,0,0,0,0,0,0,0,0,4
6382,AM_Test8,136,am16,H,0,0,0,0,0,3,0,0,0,2
6385,AM_Test8,137,am16,H,0,0,0,0,0,0,0,0,0,6
6388,AM_Test8,138,am16,H,0,0,0,0,0,0,0,0,0,6
6391,AM_Test8,139,am16,H,0,0,0,0,0,0,0,0,0,0
6397,AM_Test8,140,am16,H,0,0,0,0,0,0,0,0,0,0
6400,AM_Test8,141,am16,H,0,0,0,0,0,0,0,0,0,0
6403,AM_Test8,142,am16,H,0,0,0,1,0,0,0,0,0,5
6406,AM_Test8,143,am16,H,0,0,0,0,0,0,0,0,0,2
6409,AM_Test8,144,am16,H,0,0,0,0,0,0,0,0,0,6
6412,AM_Test8,145,am16,H,0,0,0,0,0,0,0,0,0,0
6415,AM_Test8,146,am16,H,0,0,0,0,0,0,0,0,0,0
6418,AM_Test8,147,am16,H,0,0,0,0,0,0,0,0,0,0
6421,AM_Test8,148,am16,H,0,0,0,0,0,0,0,0,0,0
6424,AM_Test8,149,am16,H,0,0,0,0,0,0,0,0,0,0
6430,AM_Test8,150,am16,H,0,0,0,0,0,0,0,0,0,0
6433,AM_Test8,151,am16,H,0,0,0,0,0,0,0,0,0,0
6436,AM_Test8,152,am16,H,0,0,0,0,0,0,0,0,0,0
6439,AM_Test8,153,am16,H,0,0,0,0,0,0,0,0,0,0
6442,AM_Test8,154,am16,H,0,0,0,0,0,0,0,0,0,0
6445,AM_Test8,155,am16,H,0,0,0,0,0,0,0,0,0,0
6448,AM_Test8,156,am16,H,0,0,0,0,0,0,0,0,0,0
6451,AM_Test8,157,am16,H,0,0,0,0,0,0,0,0,0,0
6454,AM_Test8,158,am16,H,0,0,0,0,0,0,0,0,0,0
6457,AM_Test8,159,am16,H,0,0,0,0,0,0,0,0,0,0
6463,AM_Test8,160,am16,H,0,0,0,0,0,0,0,0,0,0
6466,AM_Test8,161,am16,H,0,0,0,0,0,0,0,0,0,0
6469,AM_Test8,162,am16,H,0,0,0,0,0,0,0,0,0,0
6472,AM_Test8,164,am16,H,0,0,0,0,0,0,0,0,0,0
6475,AM_Test8,165,am16,H,0,0,0,0,0,0,0,0,0,0
6478,AM_Test8,166,am16,H,0,0,0,0,0,0,0,0,0,0
6481,AM_Test8,167,am16,H,0,0,0,0,0,0,1,0,0,6
6484,AM_Test8,168,am16,H,0,0,0,0,0,0,0,0,0,6
6487,AM_Test8,169,am16,H,0,0,0,0,0,0,0,0,0,4
6493,AM_Test8,170,am16,H,0,0,0,0,0,2,0,0,0,10
6496,AM_Test8,171,am16,H,0,0,0,0,0,2,0,0,0,4
6499,AM_Test8,172,am16,H,0,0,0,0,0,0,0,0,0,1
6502,AM_Test8,173,am16,H,0,0,0,0,0,0,0,0,0,5
6505,AM_Test8,174,am16,H,0,0,0,0,0,6,0,0,0,7
6508,AM_Test8,175,am16,H,0,0,0,0,0,3,0,0,0,4
6511,AM_Test8,176,am16,H,4,0,0,0,0,0,0,0,0,4
6514,AM_Test8,177,am16,H,0,0,0,0,0,2,0,0,0,5
6517,AM_Test8,178,am16,H,0,0,0,0,0,0,0,0,0,4
6520,AM_Test8,179,am16,H,0,0,0,0,0,0,0,0,0,2
6526,AM_Test8,180,am16,H,0,0,0,0,0,0,0,0,0,9
6529,AM_Test8,181,am16,H,0,0,0,0,0,0,0,0,0,6
6532,AM_Test8,182,am16,H,2,0,0,0,0,0,0,0,0,2
6535,AM_Test8,183,am16,H,0,0,0,0,0,4,0,0,0,6
6538,AM_Test8,184,am16,H,0,0,0,0,0,0,0,0,0,5
6541,AM_Test8,185,am16,H,0,0,0,0,0,0,0,0,0,0
6544,AM_Test8,186,am16,H,0,0,0,0,0,0,0,0,0,0
6547,AM_Test8,187,am16,H,0,0,0,0,0,0,0,0,0,0
6554,AM_Test8,2,am17,H,3,0,0,0,0,0,0,0,0,0
6584,AM_Test8,3,am17,H,0,0,0,0,0,0,0,0,0,0
6617,AM_Test8,4,am17,H,0,0,0,0,0,0,0,0,0,0
6650,AM_Test8,5,am17,H,0,0,0,0,0,0,0,0,0,0
6683,AM_Test8,6,am17,H,0,0,0,0,0,0,0,0,0,0
6716,AM_Test8,7,am17,H,0,0,0,0,1,0,0,0,0,0
6749,AM_Test8,8,am17,H,0,0,0,0,0,0,0,0,0,0
6782,AM_Test8,9,am17,H,0,0,0,0,0,0,0,0,0,0
6266,AM_Test8,10,am17,H,0,0,0,0,0,0,0,0,0,3
6299,AM_Test8,11,am17,H,0,0,0,0,0,0,0,0,0,0
6329,AM_Test8,12,am17,H,0,0,0,0,0,0,0,0,0,0
6362,AM_Test8,13,am17,H,0,0,0,1,0,0,0,0,0,0
6395,AM_Test8,14,am17,H,0,0,0,0,0,0,0,0,0,0
6428,AM_Test8,15,am17,H,0,0,0,0,0,0,0,0,0,0
6461,AM_Test8,16,am17,H,0,0,0,0,0,0,0,0,0,0
6491,AM_Test8,17,am17,H,0,0,0,0,0,0,0,0,0,0
6524,AM_Test8,18,am17,H,0,0,0,0,0,0,0,0,0,0
6551,AM_Test8,19,am17,H,0,0,0,0,0,0,0,0,0,0
6557,AM_Test8,20,am17,H,0,0,0,0,0,0,0,0,0,0
6560,AM_Test8,21,am17,H,0,0,0,0,0,0,0,0,0,0
6563,AM_Test8,22,am17,H,0,0,0,0,0,0,0,0,0,0
6566,AM_Test8,23,am17,H,0,0,0,0,0,0,0,0,0,0
6569,AM_Test8,24,am17,H,0,0,0,0,0,0,0,0,0,0
6572,AM_Test8,25,am17,H,0,0,0,0,0,0,0,1,0,1
6575,AM_Test8,26,am17,H,0,0,0,0,0,0,0,0,0,1
6578,AM_Test8,27,am17,H,0,0,0,0,0,0,0,0,0,0
6581,AM_Test8,29,am17,H,0,0,0,0,0,1,0,0,3,1
6587,AM_Test8,30,am17,H,0,0,0,0,0,0,0,0,0,0
6590,AM_Test8,31,am17,H,1,0,0,0,0,0,0,0,0,0
6593,AM_Test8,32,am17,H,0,0,0,0,0,0,0,0,0,0
6596,AM_Test8,33,am17,H,0,0,0,0,0,0,0,0,0,0
6599,AM_Test8,34,am17,H,0,0,0,0,0,0,0,0,0,0
6602,AM_Test8,35,am17,H,0,0,0,0,0,0,0,0,0,0
6605,AM_Test8,36,am17,H,0,0,0,0,0,0,0,0,0,0
6608,AM_Test8,37,am17,H,0,0,0,0,0,0,0,0,0,0
6611,AM_Test8,38,am17,H,0,0,0,0,0,0,0,0,0,0
6614,AM_Test8,39,am17,H,0,0,0,0,0,0,0,0,0,0
6620,AM_Test8,40,am17,H,0,0,0,0,0,0,0,0,0,0
